0	0.00018	0.00028	0.00031	0.00035	0.00037	0.00036	0.00036	0.00042	0.00050	0.00052	0.00052	0.00054	0.00056	0.00060	0.00062	0.00066	0.00071	0.00076	0.00081	0.00088	0.00096	0.00104	0.00113	0.00122	0.00129	0.00139	0.00147	0.00157	0.00167	0.00175	0.00183	0.00188	0.00189	0.00197	0.00212	0.00222	0.00233	0.00255	0.00273	0.00275	0.00292	0.00311	0.00323	0.00345	0.00358	0.00370	0.00393	0.00410	0.00420	0.00429	0.00444	0.00464	0.00486	0.00506	0.00509	0.00510	0.00521	0.00533	0.00555	0.00573	0.00585	0.00612	0.00641	0.00677	0.00712	0.00724	0.00749	0.00794	0.00830	0.00843	0.00840	0.00820	0.00768	0.00846	0.00478	
.	0.00024	0.00028	0.00029	0.00031	0.00032	0.00032	0.00033	0.00036	0.00042	0.00043	0.00041	0.00043	0.00044	0.00046	0.00049	0.00050	0.00055	0.00059	0.00062	0.00068	0.00075	0.00082	0.00090	0.00097	0.00103	0.00111	0.00121	0.00129	0.00138	0.00143	0.00148	0.00153	0.00153	0.00158	0.00170	0.00178	0.00187	0.00208	0.00221	0.00223	0.00235	0.00248	0.00262	0.00280	0.00291	0.00302	0.00321	0.00334	0.00338	0.00349	0.00355	0.00369	0.00387	0.00400	0.00404	0.00404	0.00409	0.00422	0.00440	0.00459	0.00470	0.00490	0.00509	0.00537	0.00561	0.00568	0.00582	0.00616	0.00641	0.00646	0.00632	0.00601	0.00549	0.00533	0.00274	
@	0.03900	0.03681	0.03984	0.04401	0.04636	0.04486	0.04556	0.04865	0.05361	0.05826	0.06036	0.05889	0.05771	0.05901	0.06016	0.06122	0.06187	0.06265	0.06371	0.06480	0.06663	0.06888	0.07147	0.07472	0.07653	0.07817	0.08006	0.08206	0.08339	0.08416	0.08507	0.08620	0.08715	0.08797	0.08935	0.08990	0.09100	0.09061	0.09051	0.09093	0.09102	0.09094	0.09136	0.09225	0.09191	0.09160	0.09048	0.09061	0.09053	0.08989	0.08921	0.08798	0.08638	0.08567	0.08486	0.08432	0.08313	0.08170	0.08093	0.07904	0.07778	0.07552	0.07314	0.07054	0.06790	0.06633	0.06421	0.06127	0.05839	0.05605	0.05433	0.05268	0.05203	0.04278	0.03870	
<	0.00269	0.00369	0.00428	0.00494	0.00524	0.00490	0.00502	0.00558	0.00662	0.00719	0.00723	0.00734	0.00741	0.00778	0.00822	0.00866	0.00907	0.00948	0.00992	0.01042	0.01113	0.01204	0.01285	0.01381	0.01468	0.01561	0.01642	0.01745	0.01845	0.01900	0.01957	0.02002	0.02055	0.02134	0.02241	0.02324	0.02385	0.02477	0.02545	0.02595	0.02686	0.02785	0.02928	0.03085	0.03173	0.03276	0.03371	0.03443	0.03534	0.03582	0.03642	0.03694	0.03776	0.03848	0.03874	0.03868	0.03856	0.03877	0.03898	0.03903	0.03945	0.03979	0.04020	0.04049	0.04062	0.04101	0.04116	0.04095	0.04058	0.04020	0.03996	0.03957	0.03859	0.03866	0.03606	
;	0.00247	0.00405	0.00460	0.00542	0.00592	0.00603	0.00617	0.00639	0.00711	0.00743	0.00764	0.00788	0.00800	0.00829	0.00851	0.00894	0.00936	0.00978	0.01028	0.01082	0.01150	0.01213	0.01285	0.01383	0.01468	0.01554	0.01604	0.01690	0.01768	0.01821	0.01888	0.01919	0.01979	0.02056	0.02163	0.02253	0.02304	0.02389	0.02467	0.02540	0.02635	0.02754	0.02925	0.03059	0.03168	0.03290	0.03412	0.03515	0.03598	0.03661	0.03737	0.03821	0.03923	0.04004	0.04036	0.04037	0.04029	0.04035	0.04068	0.04084	0.04105	0.04172	0.04257	0.04314	0.04363	0.04407	0.04434	0.04429	0.04414	0.04394	0.04354	0.04340	0.04238	0.04182	0.03934	
6	0.00057	0.00092	0.00107	0.00124	0.00135	0.00142	0.00145	0.00155	0.00178	0.00187	0.00185	0.00195	0.00203	0.00210	0.00230	0.00241	0.00265	0.00284	0.00301	0.00326	0.00358	0.00401	0.00431	0.00461	0.00487	0.00525	0.00567	0.00602	0.00635	0.00655	0.00687	0.00724	0.00739	0.00772	0.00813	0.00854	0.00903	0.00975	0.01034	0.01061	0.01120	0.01191	0.01284	0.01399	0.01465	0.01533	0.01615	0.01674	0.01742	0.01799	0.01846	0.01917	0.02017	0.02109	0.02130	0.02106	0.02116	0.02146	0.02178	0.02233	0.02294	0.02388	0.02519	0.02644	0.02746	0.02816	0.02886	0.03023	0.03123	0.03172	0.03222	0.03208	0.03105	0.03115	0.02960	
A	0.12766	0.11901	0.12825	0.13663	0.14450	0.14471	0.14897	0.15918	0.17087	0.17872	0.18163	0.17857	0.17738	0.18111	0.17807	0.17939	0.17925	0.18053	0.18218	0.18413	0.18720	0.18599	0.19093	0.19453	0.19731	0.19977	0.19698	0.19901	0.19919	0.19945	0.19937	0.19470	0.19364	0.19274	0.19255	0.19167	0.18681	0.18392	0.18160	0.18002	0.17762	0.17482	0.17126	0.16463	0.16089	0.15687	0.15247	0.14892	0.14371	0.14033	0.13713	0.13277	0.12776	0.12203	0.11933	0.11809	0.11606	0.11345	0.10993	0.10637	0.10189	0.09676	0.09140	0.08610	0.08110	0.07699	0.07276	0.06732	0.06256	0.05927	0.05614	0.05320	0.05244	0.04005	0.03854	
3	0.00045	0.00065	0.00075	0.00086	0.00092	0.00097	0.00101	0.00107	0.00119	0.00123	0.00125	0.00130	0.00137	0.00142	0.00145	0.00154	0.00169	0.00184	0.00196	0.00214	0.00238	0.00253	0.00276	0.00304	0.00322	0.00347	0.00361	0.00384	0.00407	0.00420	0.00440	0.00456	0.00465	0.00479	0.00513	0.00548	0.00564	0.00611	0.00651	0.00670	0.00716	0.00769	0.00839	0.00899	0.00947	0.00995	0.01063	0.01122	0.01142	0.01168	0.01202	0.01268	0.01350	0.01387	0.01393	0.01367	0.01376	0.01398	0.01442	0.01484	0.01493	0.01568	0.01671	0.01785	0.01879	0.01902	0.01978	0.02101	0.02209	0.02258	0.02262	0.02283	0.02198	0.02427	0.02361	
%	0.00028	0.00031	0.00044	0.00045	0.00027	0.00024	0.00026	0.00042	0.00061	0.00047	0.00028	0.00027	0.00036	0.00036	0.00039	0.00040	0.00050	0.00052	0.00033	0.00035	0.00043	0.00051	0.00055	0.00052	0.00056	0.00063	0.00078	0.00084	0.00074	0.00073	0.00075	0.00074	0.00072	0.00079	0.00086	0.00085	0.00084	0.00092	0.00106	0.00102	0.00097	0.00102	0.00107	0.00114	0.00125	0.00131	0.00138	0.00140	0.00140	0.00139	0.00134	0.00143	0.00142	0.00160	0.00169	0.00151	0.00151	0.00154	0.00160	0.00170	0.00179	0.00189	0.00189	0.00192	0.00199	0.00199	0.00197	0.00203	0.00207	0.00198	0.00182	0.00146	0.00107	0.00047	0.00002	
#	0.00117	0.00079	0.00223	0.00227	0.00095	0.00169	0.00178	0.00173	0.00229	0.00190	0.00159	0.00175	0.00200	0.00227	0.00302	0.00334	0.00336	0.00383	0.00425	0.00491	0.00571	0.00662	0.00750	0.00843	0.00956	0.01083	0.01229	0.01369	0.01478	0.01608	0.01763	0.01928	0.02106	0.02354	0.02568	0.02739	0.02970	0.03224	0.03513	0.03804	0.04100	0.04431	0.04773	0.05132	0.05594	0.05987	0.06315	0.06727	0.07252	0.07706	0.08086	0.08620	0.09167	0.09800	0.10452	0.11065	0.11780	0.12568	0.13399	0.14310	0.15287	0.16094	0.16744	0.17436	0.18174	0.18949	0.19792	0.20767	0.21874	0.23034	0.24369	0.26066	0.28333	0.32228	0.37374	
>	0.00440	0.00761	0.00881	0.01071	0.01195	0.01196	0.01231	0.01344	0.01564	0.01706	0.01756	0.01766	0.01796	0.01906	0.02033	0.02149	0.02249	0.02354	0.02461	0.02589	0.02772	0.02959	0.03172	0.03349	0.03564	0.03761	0.03936	0.04175	0.04335	0.04470	0.04608	0.04714	0.04850	0.05003	0.05154	0.05331	0.05410	0.05502	0.05601	0.05712	0.05834	0.05998	0.06177	0.06254	0.06366	0.06495	0.06597	0.06650	0.06664	0.06714	0.06757	0.06769	0.06745	0.06683	0.06691	0.06714	0.06714	0.06654	0.06591	0.06533	0.06427	0.06335	0.06245	0.06116	0.05994	0.05881	0.05743	0.05518	0.05315	0.05176	0.05010	0.04885	0.04754	0.04330	0.04332	
9	0.00153	0.00216	0.00253	0.00295	0.00315	0.00305	0.00312	0.00347	0.00410	0.00440	0.00442	0.00458	0.00477	0.00500	0.00532	0.00562	0.00607	0.00655	0.00699	0.00753	0.00814	0.00870	0.00946	0.01025	0.01102	0.01185	0.01238	0.01320	0.01400	0.01464	0.01528	0.01556	0.01603	0.01679	0.01793	0.01877	0.01912	0.02009	0.02101	0.02158	0.02259	0.02387	0.02539	0.02645	0.02747	0.02857	0.02987	0.03100	0.03139	0.03205	0.03287	0.03377	0.03491	0.03529	0.03558	0.03560	0.03583	0.03620	0.03660	0.03697	0.03682	0.03764	0.03865	0.03971	0.04054	0.04068	0.04110	0.04158	0.04197	0.04206	0.04156	0.04165	0.04084	0.04309	0.04340	
B	0.67393	0.55508	0.55868	0.55323	0.55079	0.55129	0.54315	0.53369	0.52020	0.50765	0.50012	0.50098	0.50403	0.49905	0.48999	0.48370	0.48119	0.47789	0.47420	0.46843	0.45985	0.44974	0.43484	0.42109	0.40774	0.39486	0.38406	0.36846	0.35906	0.35295	0.34415	0.33917	0.33040	0.32046	0.31041	0.30053	0.29574	0.28694	0.27882	0.27168	0.26111	0.24835	0.23227	0.21910	0.20768	0.19653	0.18623	0.17714	0.17075	0.16482	0.15855	0.15072	0.14209	0.13513	0.13123	0.12980	0.12673	0.12265	0.11692	0.11097	0.10554	0.09811	0.09033	0.08318	0.07679	0.07288	0.06816	0.06238	0.05706	0.05335	0.05036	0.04729	0.04646	0.03415	0.03736	
+	0.00022	0.00024	0.00027	0.00029	0.00029	0.00027	0.00027	0.00029	0.00033	0.00033	0.00032	0.00033	0.00034	0.00036	0.00037	0.00039	0.00042	0.00045	0.00046	0.00049	0.00052	0.00056	0.00060	0.00064	0.00070	0.00073	0.00079	0.00083	0.00087	0.00090	0.00094	0.00096	0.00095	0.00097	0.00103	0.00108	0.00113	0.00127	0.00133	0.00133	0.00140	0.00146	0.00150	0.00158	0.00165	0.00169	0.00179	0.00186	0.00186	0.00190	0.00193	0.00199	0.00206	0.00212	0.00212	0.00215	0.00220	0.00230	0.00244	0.00255	0.00265	0.00274	0.00279	0.00288	0.00300	0.00300	0.00307	0.00321	0.00329	0.00326	0.00317	0.00288	0.00253	0.00204	0.00086	
8	0.00064	0.00118	0.00133	0.00153	0.00168	0.00185	0.00191	0.00192	0.00213	0.00223	0.00232	0.00248	0.00251	0.00258	0.00278	0.00291	0.00308	0.00326	0.00339	0.00363	0.00394	0.00433	0.00458	0.00497	0.00528	0.00554	0.00588	0.00618	0.00638	0.00655	0.00678	0.00710	0.00728	0.00750	0.00798	0.00836	0.00871	0.00923	0.00968	0.00994	0.01044	0.01099	0.01183	0.01267	0.01313	0.01372	0.01430	0.01497	0.01542	0.01573	0.01610	0.01672	0.01748	0.01798	0.01812	0.01793	0.01798	0.01799	0.01840	0.01874	0.01891	0.01952	0.02034	0.02111	0.02178	0.02212	0.02256	0.02335	0.02391	0.02417	0.02417	0.02444	0.02391	0.02578	0.02535	
?	0.01067	0.01888	0.02076	0.02482	0.02811	0.02927	0.03060	0.03314	0.03716	0.03952	0.04093	0.04102	0.04072	0.04246	0.04401	0.04530	0.04646	0.04750	0.04860	0.05056	0.05361	0.05630	0.06059	0.06379	0.06639	0.06925	0.07174	0.07480	0.07670	0.07797	0.07950	0.08060	0.08148	0.08250	0.08311	0.08457	0.08507	0.08535	0.08603	0.08654	0.08772	0.08933	0.09169	0.09374	0.09478	0.09556	0.09568	0.09491	0.09498	0.09436	0.09382	0.09299	0.09185	0.09144	0.09029	0.08904	0.08750	0.08573	0.08381	0.08262	0.08195	0.08036	0.07886	0.07691	0.07503	0.07372	0.07150	0.06856	0.06586	0.06354	0.06206	0.05955	0.05825	0.04678	0.03564	
4	0.00042	0.00069	0.00081	0.00095	0.00104	0.00119	0.00127	0.00126	0.00140	0.00141	0.00145	0.00156	0.00163	0.00166	0.00167	0.00179	0.00198	0.00214	0.00228	0.00247	0.00275	0.00291	0.00316	0.00348	0.00373	0.00397	0.00414	0.00438	0.00453	0.00458	0.00482	0.00498	0.00506	0.00521	0.00557	0.00590	0.00611	0.00659	0.00700	0.00721	0.00763	0.00822	0.00898	0.00969	0.01019	0.01067	0.01139	0.01192	0.01219	0.01254	0.01287	0.01347	0.01432	0.01486	0.01491	0.01464	0.01467	0.01484	0.01515	0.01558	0.01589	0.01674	0.01772	0.01885	0.01976	0.02013	0.02078	0.02190	0.02293	0.02346	0.02373	0.02371	0.02292	0.02346	0.02127	
)	0.00017	0.00026	0.00031	0.00033	0.00030	0.00028	0.00027	0.00032	0.00039	0.00038	0.00033	0.00034	0.00037	0.00038	0.00041	0.00042	0.00046	0.00049	0.00046	0.00048	0.00051	0.00054	0.00056	0.00059	0.00062	0.00068	0.00073	0.00075	0.00075	0.00076	0.00078	0.00079	0.00080	0.00082	0.00085	0.00087	0.00091	0.00100	0.00108	0.00105	0.00106	0.00108	0.00106	0.00109	0.00112	0.00113	0.00117	0.00119	0.00121	0.00121	0.00121	0.00126	0.00126	0.00132	0.00137	0.00137	0.00139	0.00144	0.00152	0.00157	0.00165	0.00167	0.00165	0.00164	0.00166	0.00169	0.00170	0.00176	0.00178	0.00175	0.00167	0.00148	0.00127	0.00089	0.00032	
&	0.00002	0.00003	0.00004	0.00004	0.00004	0.00005	0.00005	0.00006	0.00008	0.00007	0.00006	0.00007	0.00008	0.00009	0.00009	0.00010	0.00012	0.00012	0.00012	0.00014	0.00016	0.00017	0.00018	0.00020	0.00023	0.00026	0.00029	0.00031	0.00031	0.00032	0.00034	0.00035	0.00034	0.00034	0.00038	0.00039	0.00041	0.00046	0.00050	0.00049	0.00051	0.00053	0.00055	0.00057	0.00061	0.00061	0.00065	0.00068	0.00068	0.00068	0.00070	0.00071	0.00073	0.00077	0.00078	0.00077	0.00081	0.00086	0.00091	0.00097	0.00103	0.00106	0.00105	0.00106	0.00109	0.00108	0.00109	0.00113	0.00115	0.00111	0.00103	0.00087	0.00069	0.00037	0.00008	
'	0.00008	0.00017	0.00019	0.00020	0.00020	0.00022	0.00024	0.00026	0.00029	0.00029	0.00029	0.00030	0.00031	0.00033	0.00034	0.00036	0.00039	0.00043	0.00045	0.00049	0.00054	0.00057	0.00061	0.00066	0.00072	0.00079	0.00085	0.00090	0.00095	0.00098	0.00101	0.00101	0.00101	0.00103	0.00109	0.00114	0.00119	0.00133	0.00139	0.00136	0.00143	0.00147	0.00151	0.00155	0.00161	0.00162	0.00170	0.00177	0.00175	0.00176	0.00179	0.00182	0.00187	0.00191	0.00193	0.00195	0.00201	0.00210	0.00220	0.00230	0.00238	0.00243	0.00242	0.00242	0.00248	0.00244	0.00246	0.00251	0.00254	0.00251	0.00234	0.00206	0.00170	0.00118	0.00042	
(	0.00030	0.00031	0.00036	0.00037	0.00036	0.00036	0.00036	0.00040	0.00048	0.00046	0.00043	0.00044	0.00046	0.00048	0.00050	0.00052	0.00056	0.00061	0.00060	0.00065	0.00071	0.00073	0.00078	0.00083	0.00089	0.00097	0.00103	0.00109	0.00112	0.00114	0.00116	0.00117	0.00116	0.00120	0.00126	0.00130	0.00134	0.00148	0.00155	0.00152	0.00158	0.00161	0.00162	0.00166	0.00171	0.00171	0.00179	0.00182	0.00182	0.00181	0.00184	0.00188	0.00190	0.00193	0.00194	0.00197	0.00201	0.00210	0.00219	0.00225	0.00233	0.00237	0.00236	0.00233	0.00237	0.00232	0.00235	0.00241	0.00243	0.00240	0.00227	0.00203	0.00176	0.00135	0.00054	
5	0.00093	0.00124	0.00142	0.00160	0.00172	0.00196	0.00202	0.00195	0.00212	0.00211	0.00214	0.00229	0.00235	0.00240	0.00244	0.00255	0.00272	0.00291	0.00307	0.00329	0.00355	0.00375	0.00403	0.00433	0.00457	0.00486	0.00505	0.00530	0.00548	0.00562	0.00587	0.00603	0.00615	0.00640	0.00677	0.00715	0.00743	0.00803	0.00850	0.00875	0.00922	0.00974	0.01040	0.01116	0.01163	0.01216	0.01283	0.01332	0.01384	0.01420	0.01457	0.01521	0.01603	0.01683	0.01693	0.01680	0.01683	0.01705	0.01736	0.01774	0.01836	0.01916	0.02015	0.02126	0.02215	0.02283	0.02353	0.02468	0.02558	0.02607	0.02656	0.02635	0.02493	0.02757	0.02803	
