100	10209
101	9864
102	9704
103	9239
104	9132
105	9195
106	9168
107	8950
108	8261
109	8515
110	7893
111	7447
112	7518
113	7471
114	7060
115	7342
116	6799
117	6481
118	6688
119	6300
120	5996
121	6246
122	5900
123	5753
124	5808
125	5869
126	5640
127	5850
128	5786
129	5675
130	5793
131	5702
132	5579
133	5743
134	5891
135	5855
136	6369
137	6581
138	6806
139	7279
140	7552
141	7457
142	8459
143	9014
144	9243
145	10050
146	11042
147	11418
148	13010
149	13673
150	14082
151	15547
152	16362
153	16394
154	18368
155	19066
156	19207
157	20585
158	22443
159	21697
160	23308
161	24165
162	24620
163	26468
164	27362
165	27821
166	29917
167	31555
168	33467
169	36611
170	39608
171	41736
172	46306
173	50750
174	54600
175	61191
176	67572
177	74502
178	83945
179	95452
180	105897
181	119742
182	134240
183	148362
184	167031
185	186738
186	202706
187	224504
188	247920
189	270339
190	299063
191	323178
192	341157
193	367781
194	389956
195	406212
196	428498
197	447726
198	459568
199	475766
200	489880
201	491751
202	501861
203	505541
204	500653
205	504083
206	498487
207	492219
208	485716
209	479037
210	463672
211	458737
212	447351
213	433331
214	420825
215	407913
216	388322
217	377205
218	360616
219	345348
220	335292
221	323531
222	306024
223	294135
224	277629
225	262036
226	252021
227	240593
228	223407
229	211559
230	198937
231	185754
232	175753
233	162941
234	150863
235	140250
236	130101
237	119153
238	109203
239	102591
240	93644
241	86341
242	79556
243	73530
244	67926
245	63977
246	59218
247	55130
248	52636
249	50018
250	47913
77	17848
78	16577
79	16844
80	16659
81	16063
82	16298
83	16001
84	15168
85	15636
86	15339
87	14086
88	13863
89	13860
90	12922
91	12910
92	12659
93	12257
94	12299
95	12187
96	11492
97	11719
98	10719
99	10350
