0	1106572
1	315118
2	191649
3	283808
4	127887
5	99633
6	141556
7	82477
8	144813
9	145438
10	83232
11	83254
12	84338
13	99591
14	86265
15	145909
16	91144
17	130751
18	93988
19	100817
20	104320
21	114016
22	124052
23	131288
24	124148
25	149219
26	158727
27	194782
28	203268
29	191643
30	201442
31	213535
32	227946
33	229099
34	295684
35	270451
36	267549
37	285688
38	320272
39	337816
40	327791
41	353433
42	354333
43	382845
44	410120
45	514502
46	450947
47	487614
48	488265
49	599593
50	525666
51	546659
52	580234
53	645687
54	748456
55	716891
56	735933
57	766375
58	788665
59	810432
60	875445
61	945460
62	1001986
63	991728
64	1055627
65	1126162
66	1136437
67	1143292
68	1267266
69	1350153
70	1358565
71	1447014
72	1458104
73	1546338
74	1591779
