(	5958	12492	12781	14203	17013	16032	16483	18411	24284	27770	29131	31310	39317	35936	30818	32977	31619	33642	29492	25158	23102	23960	27412	29277	30661	46215	48403	46436	53346	55478	60140	58800	61101	61980	61153	61970	60183	54532	51411	50523	46303	46800	43115	42580	43966	43202	45667	48456	47780	45034	45069	46629	46042	45730	44316	48393	45213	44258	40379	38512	36627	36723	36312	35011	34072	33907	32725	34031	32500	30052	27704	24420	17076	8157	399	
:	59858	116457	136400	168183	216653	252726	274992	325545	387731	428958	449686	468101	500738	513905	523750	531382	522419	524288	535712	509294	500190	534311	595593	625517	640619	674371	714692	729554	775882	800712	827803	839098	851523	854118	849637	838202	832107	787823	747374	746823	717558	720898	710117	714629	749732	742069	773602	781296	773545	775515	775621	780833	767697	759065	744863	724614	701093	664278	638627	612998	606605	592809	584520	594524	602909	596855	590055	579664	564050	553740	542434	530317	512745	473882	421048	
*	14015	14488	14946	16614	18311	17299	15382	17444	19005	21885	20845	20491	22961	22504	21965	22129	19876	19496	18938	19119	20387	21418	24747	27758	27245	32523	29995	28914	30406	31078	32912	33109	33228	34891	34080	29298	28878	30166	32572	34325	33788	33086	32245	30965	29751	29841	29447	30436	29755	28715	26498	25124	26041	26340	26514	28889	28957	28341	26692	25983	24184	24642	23989	23557	22610	22829	22217	23309	22022	20347	17818	14738	10138	4409	318	
-	7901	11138	10501	13180	17650	19071	22671	26815	33075	36690	40250	44877	52706	50895	46225	47782	45042	45514	42354	37806	36762	38995	52160	59669	57510	61801	62368	61421	72003	78404	87623	87397	92510	97343	96035	89978	86490	74225	75732	85581	79364	80712	76203	73115	78413	78900	86098	93096	92207	89105	86914	87634	91645	95010	94157	103605	102319	98319	91498	84022	78420	77795	80198	84660	85136	87412	88748	97200	95966	89388	82759	75107	58630	39092	4986	
C	986845	4403478	3864383	3677317	3183621	2988894	2667648	2151512	1838799	1692843	1507938	1417331	1231267	1242562	1216305	1084215	1189956	1208320	1069329	1110037	1326247	1290908	1177725	1115307	1009011	755668	640406	622540	497535	441143	384473	374410	343335	346815	308130	297042	287308	352548	399853	352505	464864	412960	434949	426940	344834	320714	219638	180222	179864	179893	173130	150443	141654	123890	117404	86779	86089	97335	123045	146546	145526	147884	126516	91475	75098	68832	51604	39071	38019	39186	35355	25548	26721	12449	52267	
0	10110	25253	29610	36213	44631	44436	49076	59648	69545	79899	84246	90479	105635	101663	93885	97145	92578	90229	87144	83496	82297	86807	107501	119711	116924	120894	121326	119909	133516	144012	155045	155339	157427	166260	161722	151165	146816	133281	138868	156614	153781	153989	148866	144030	149503	151339	159586	166685	165793	157789	151668	149288	153770	158649	160323	170601	174017	171442	163162	153300	144164	142223	146705	150350	152892	155599	159657	167660	168208	160606	152817	144009	122246	106135	20771	
.	6203	15445	15846	19726	26557	28362	32234	40123	47753	54919	58252	63030	73200	71307	66775	68410	64057	62977	60698	56273	56044	60174	77642	88602	87048	90092	89313	89049	99814	107089	117935	118161	124574	127976	125117	115481	112030	98885	104831	118008	112722	113620	108144	103216	107570	109344	116756	122510	120439	114888	110745	109247	112702	116193	116708	126508	127005	123245	115178	107091	98788	97430	100083	103326	104093	104938	106935	114158	113208	105280	97382	89088	70689	50619	7452	
@	1371041	1526618	1596318	1662300	1721880	1742398	1739870	1821776	1930168	1997910	2006759	1996592	1996967	2008251	2041664	2058373	2054181	2047351	2073788	2026693	1914872	1861502	1792466	1726356	1734044	1771118	1822936	1832385	1773057	1724004	1644865	1618361	1580236	1498306	1517699	1530759	1515746	1566280	1473283	1337157	1307486	1275213	1279289	1281622	1248088	1214529	1142837	1081235	1056031	1041046	1025235	1007555	949399	883736	847067	759952	750213	754154	768159	788047	785056	770496	733901	676918	621550	565936	510776	446780	411767	405703	383152	341066	343050	249256	317931	
;	154740	279949	301454	345911	404654	428332	439612	493263	554443	589965	610757	633038	667851	672029	675230	690044	678160	676784	690168	664872	647931	677666	739952	763491	773162	805035	837291	847526	891509	911244	928765	933657	939838	932250	927403	913195	906980	865379	821969	805319	777887	778109	766735	775686	797935	785849	804321	802371	792645	793667	795296	798288	778240	763531	744689	708832	682371	645629	623328	608252	604264	594529	578944	577205	580508	569505	557325	533133	517003	510832	497233	478373	459336	436796	386177	
6	36947	80390	89155	108915	139177	155526	166986	197960	234211	257672	271312	291570	323013	322230	315426	325015	317934	322101	317577	290490	290657	313696	381274	422582	428057	448727	462861	469200	525717	558495	611112	619267	627381	667863	642447	627613	628780	551095	559728	633099	624995	634172	622022	612663	649514	656575	698017	729129	732991	719975	704497	689794	712581	737095	740593	783243	771131	751795	727844	687945	662568	651696	663028	679000	697197	714907	726527	737958	740618	715166	703016	701831	672683	629523	529262	
