;	59165	91347	100440	115293	126281	128852	130054	134888	151283	157959	159852	168055	174405	179582	184251	196222	211207	223547	235175	248173	263763	273690	288841	309926	328045	351817	369803	386208	411237	434125	453283	467072	478313	495369	522057	548457	567461	587124	605843	618640	630496	649414	689445	731990	760750	783365	802667	814086	829822	834828	837903	850048	872086	885347	875008	855429	834726	829477	833358	836344	839589	850812	868362	879246	880253	874293	870226	857330	845516	833521	818998	808895	782544	757732	711533	
6	13675	19964	22696	25488	27885	29847	30027	31478	36165	37367	38320	42562	45676	47163	49320	53122	59705	65360	69102	75467	83552	88085	92815	99566	106491	118432	128821	138030	150911	161215	170455	178724	183506	192924	210632	227752	241148	261882	277405	280450	289521	301572	321353	349835	374035	394296	410226	425987	438675	448182	453013	466692	492274	513129	507881	488632	477104	472178	482558	497053	507924	532312	569145	605023	625567	623211	628825	653280	668491	673290	675928	665321	625820	612416	557380	
A	2645403	2345852	2515439	2761586	2991510	3008013	2993942	3174133	3409874	3585925	3586377	3523143	3565571	3615631	3581256	3557962	3548363	3582877	3653511	3721586	3790380	3892563	4050402	4161669	4195054	4202156	4177875	4169345	4152862	4147669	4119101	4058652	3973410	3904024	3887738	3841472	3766872	3663708	3574208	3528655	3472923	3421558	3347513	3210322	3083627	2972677	2877728	2803761	2718892	2656212	2597093	2503572	2369690	2250510	2217846	2233187	2231455	2189247	2094393	2000210	1903860	1780696	1638698	1503655	1409650	1371597	1304674	1204669	1118991	1054411	1000672	961028	974450	740703	720093	
3	11028	14838	16589	18297	19785	20955	21310	22465	24916	25919	26429	28174	30353	30860	32103	34320	37837	41391	43840	47760	52281	54446	58064	62115	66327	73666	78947	85482	92918	100798	105650	110661	111810	116904	129537	141989	149163	163080	172325	173463	179593	188287	200153	219931	236138	248402	262374	273438	281674	283242	285083	296822	319803	335685	327260	309094	300525	299736	309017	317815	324121	341684	371603	402057	421146	420581	428453	450320	465927	472048	473288	462168	420905	462041	460454	
%	4003	5871	13521	13457	5597	6397	6564	9394	13349	11063	7367	7523	11128	11391	12484	13034	17234	17872	9435	10042	13155	13689	12159	12217	14704	15839	21425	23906	19453	19448	19744	19119	18743	22555	26205	25182	24715	28234	33817	32063	28768	29221	29843	31340	35323	37964	40385	40706	38264	37463	37739	39800	39493	44880	49002	43688	42414	42947	45298	47569	48887	52378	53143	53054	55551	55665	55540	57585	59005	57171	50524	39896	29585	12838	689	
#	16305	17491	79232	79878	22294	53800	56550	32758	37589	40379	44076	49206	58199	66858	96849	107705	104675	119529	130386	149717	173865	198797	224437	254227	289363	325778	369980	412377	447479	491398	539350	590850	646205	729379	795244	839334	906375	978979	1061765	1141288	1218860	1309334	1404152	1504854	1628196	1738559	1838172	1951598	2063144	2187731	2324112	2474805	2628555	2807176	2994074	3165613	3366940	3592743	3829967	4087451	4356382	4579021	4762168	4949727	5145826	5348169	5567198	5815025	6089944	6392502	6731654	7147444	7705564	8639281	9791653	
9	37704	49150	55088	62276	66759	65767	66022	73150	85662	91450	90294	96469	102953	107505	113812	121728	134643	147137	157171	169643	185124	193475	207332	223003	239629	261913	280669	297014	321177	343997	361579	376173	382615	398393	431188	457354	476369	501255	522439	529962	543083	561569	595162	631997	657726	678426	700605	718778	732812	735976	739331	751121	774755	788877	776332	755697	743336	742546	749082	754393	762949	778441	797531	819895	826149	822832	817850	814097	808217	800811	793093	786312	749679	789153	790519	
>	97071	155268	176213	209519	237145	242157	242450	265311	307681	334885	345629	355174	374527	398935	413943	436265	467428	497933	526245	562732	603226	639530	691245	742704	787332	828626	869165	909430	957981	1004930	1038486	1063498	1073750	1096681	1138090	1178651	1204345	1216876	1235261	1246783	1254206	1278238	1317499	1341253	1348098	1353897	1355183	1358492	1358025	1354992	1344838	1331611	1310711	1285720	1273793	1270426	1265442	1254417	1235880	1216783	1197758	1169396	1134129	1091414	1058882	1045123	1013876	964807	922333	889372	862315	847572	834043	753115	760045	
B	14305101	11687820	11831066	11743935	11718999	11725578	11726187	11620719	11391345	11292475	11204078	11105379	11013387	10885082	10798821	10689857	10522649	10358065	10208126	10016330	9801166	9585548	9209238	8848109	8573114	8291457	8038854	7796542	7488566	7171123	6940438	6765096	6596952	6385211	6144676	5886463	5698082	5499304	5303959	5186917	5040178	4811304	4426624	4032485	3757719	3549249	3379159	3235670	3098568	3023168	2967464	2833320	2625911	2459443	2461218	2536137	2561477	2496586	2351130	2204223	2056237	1871296	1671347	1488643	1361215	1319285	1247636	1142484	1053284	984111	921570	883776	903938	663776	756351	
+	6186	6435	7480	7649	7712	7594	7388	7886	8844	9044	8848	9180	9701	10060	10691	10994	12126	12968	13140	13874	14721	15155	15567	16193	16957	18070	19434	21192	22181	23651	24566	25033	24946	26151	28583	30906	32827	37551	39586	38919	39712	40638	40064	41764	44499	46077	49267	51059	50686	51076	51198	52451	54035	55807	55760	56463	57538	59980	63732	66167	68051	71294	72178	73925	76657	77444	79367	83275	85522	85225	81828	73128	63299	50279	21479	
?	222796	379348	414295	493504	571626	598958	604521	650476	731366	785778	816016	829309	850280	889509	895853	907138	937565	973091	1010744	1061352	1123988	1193955	1308305	1419674	1477694	1537138	1589368	1630613	1696368	1757550	1782496	1791909	1791882	1810196	1841504	1873654	1877187	1864097	1873233	1864558	1865318	1889825	1961450	2020767	2039842	2039517	2022150	2002323	1993376	1970652	1935473	1902018	1871052	1838158	1796855	1752305	1709986	1671059	1638833	1611609	1584675	1543545	1504511	1463452	1425566	1389824	1343476	1280534	1220460	1170462	1134874	1099020	1089513	855274	640872	
8	15532	26235	28519	32292	35630	40396	40994	39786	44431	44839	46353	51884	53550	55446	56953	61074	67518	73601	76403	81749	88597	92629	95950	101962	108384	118369	127125	135095	146082	155198	162942	170552	174631	181247	195681	210754	220046	234890	246967	250033	255932	263509	281491	303639	320084	334241	344052	353047	361952	364896	365885	376510	395480	409186	402889	386427	376090	372314	377648	384234	390023	402535	424246	443594	454199	453114	455270	466625	472364	472374	471888	463545	438029	462746	468746	
4	10041	14728	16812	18794	20055	22598	23603	23363	26063	26766	27762	30768	32744	32668	33618	35813	40105	43573	46108	50213	54960	57309	61147	66270	72424	80085	86034	92676	100806	108880	115060	119719	121792	127822	140870	153025	161228	174923	184876	186984	191855	201003	216911	238501	257123	270767	286192	297660	306367	310206	313172	324909	348499	366233	358582	339908	329966	328282	336630	346618	354752	377948	406308	439300	459637	458477	465693	485406	502281	511000	514981	502916	466918	471575	413335	
)	4683	6643	8922	9638	8466	8130	7716	8792	10886	10431	9613	10185	11144	11592	12472	13024	14640	15619	14097	14772	16016	16006	15614	15953	16585	17818	19202	20298	20202	20714	21148	21539	22321	23187	24370	25299	26189	29690	32466	31357	31223	31456	29764	30015	31350	32425	33893	34083	33579	33488	34072	35242	35263	36520	38814	39087	39997	41054	43812	44936	46416	47405	46367	45526	45996	46298	47081	48968	49680	49096	45495	40150	34693	24413	8835	
&	398	770	1014	1177	1082	1426	1436	1691	2201	1986	1986	2208	2653	2850	3023	3115	3814	4145	3685	4193	4836	5027	4975	5291	6108	6589	7741	8304	8458	8897	9101	9270	9021	9664	11092	11681	12577	14360	15705	15307	15324	15275	15362	15551	17002	17333	18675	19691	18939	18940	19591	19780	20001	20968	21652	21752	22626	24435	26397	27698	28919	30178	30069	29376	30368	30192	30939	32315	33025	32156	29277	24809	19386	10420	2315	
'	2025	4141	5121	5798	5490	6541	6843	7321	8132	7960	8342	8943	9378	10119	10611	11049	12271	13498	13985	15195	16376	16978	17052	17856	19065	20074	22117	23807	25563	26969	27825	28016	27789	29343	31350	33816	35363	40385	42340	40713	42108	42528	42290	43087	45433	46493	48951	50791	50166	49633	50454	51407	51874	54007	54282	55896	56968	59312	62843	64853	66821	69258	68083	66683	68413	68608	69138	70941	72776	71524	66391	58111	47359	33576	12358	
(	8632	8331	10571	11039	10200	10839	10452	11501	13620	13019	12771	13389	14380	15003	15454	16260	17948	19289	18951	20201	22028	22005	22059	22574	24094	25333	27280	29186	30237	31465	31884	32282	32032	33560	36032	37946	39472	44125	46520	45164	46260	46549	44950	45232	47638	48703	51225	51941	51464	50678	51476	52104	51990	53569	53803	55421	56507	58425	61318	62563	64004	65936	64981	62956	64219	63256	64682	66480	67465	67194	62744	56159	48210	38106	16048	
5	23294	27666	30308	33374	35078	39405	40326	39289	43062	43908	44621	47966	49704	50345	52456	55411	60269	65248	68120	72913	78194	81021	84969	89783	96046	104885	111600	119324	127863	136098	143196	148840	151814	159497	173155	187563	197657	215016	226694	230702	237168	244190	257254	277094	293743	309065	323900	335511	346331	351210	353811	366642	390022	409048	402356	388020	377227	377266	387544	396665	406763	427043	455421	486101	503060	501564	509516	526708	540477	546122	547265	533917	491160	531943	544122	
